#name	length
205_IncFIB(pENTAS01)_1_pENTAS01_CP003027	560
209_IncFII(pENTA)_1_pENTA_CP003027	560
1098_tnpA_KX756453.1	558
657_tnpA_ISSod8_AE014300.1	558
1449_IS91_LRLC01000340.1	556
1579_tnpA_AIGD01000018.1	552
593_tnpA2_DQ126685.1	552
822_tnpA_CP000857.1	549
1387_tnpA_KP400525.1	546
2469_tnpA-2_HG916826.1	546
2497_tnpA_ISSod8_AE014300.1	546
1024_tnpA_HE983995.1	543
1423_tnpA_5_CP001621.1	543
1562_tnpA_6_CP001621.1	543
1947_tnpA_JN704639.1	543
2055_tnpA_1_CP001621.1	543
2209_tnpA_JFHO01000247.1	543
2333_tnpA_8_CP001621.1	543
2328_IS91_MCFX02000002.1	541
146_IncHI1B(R27)_1_R27_AF250878	540
2206_tnpA_CAHS01000016.1	540
225_pADAP_1__AF135182	540
2764_tnpA4_CP005961.1	540
788_tnpA_FIIQ01000003.1	540
2173_tnpA_APYD01000144.1	539
147_IncHI1B(CIT)_1_pNDM-CIT_JX182975	538
1329_tnpA_FR775234.1	537
1830_tnpA_HE795043.1	537
2109_IS91_FM179322.1	537
2659_IS91_FM179322.1	537
336_IS26_LN794248.1	537
917_tnpA_CCYY01000001.1	537
1646_tnpA3_HG916826.1	534
218_IncFII(p96A)_1_p96A_JQ418521	534
235_pJARS36_1__NC_015068	534
1369_tnpA_BX908798.1	531
1748_IS91_FPLG01000151.1	531
2048_IS91_LGMW01000166.1	531
432_tnpA_FJ628170.1	531
1135_tnpA_JX570731.1	529
1975_tnpA_CP000352.1	528
2010_tnpA_IS5_like_KR822246.1	528
567_tnpA_CPVS01000003.1	528
2357_tnpA_AL590842.1	527
1808_IS91_CP000698.1	525
1846_tnpA_AKNE01000024.1	525
2456_tnpA2_CP000831.1	525
2610_IS91_MKCZ01000133.1	524
101_rep20_10_repA(SAP057A)_NC_013334.1	522
2430_tnpA_KF601686.2	522
295_IS91_LGMM01000043.1	522
338_IS91_CP000034.1	522
491_tnpA_CXDB01000323.1	522
2059_IS91_MPUO01000154.1	520
2082_tnpA_CU459003.1	519
2758_tnpA_JNNA01000051.1	519
1124_tnpA_FN806773.1	516
2310_tnpA_CCVZ01000009.1	516
2776_tnpA_CP000352.1	516
762_IS91_CYEF01000052.1	516
294_IS91_MOFA01000112.1	515
1014_IS91_LGMY01000167.1	514
157_IncN_1__AY046276	514
128_repUS6__rep(pFL1)_NC002132	513
1462_IS91_LGTC01000001.1	513
1563_orf513_Y16016.1	513
1590_IS91_CP000690.1	513
1613_tnpA_AGBB01000127.1	513
1971_tniB_CCES01000002.1	513
1200_IS91_CP000503.1	510
1658_tnpA5_HG918041.1	510
481_tnpA_CBTV010000136.1	510
645_tnpA_JFHO01000232.1	510
791_tnpA_FO818637.1	510
914_tnpA_JX570731.1	509
1356_Tn916-orf17_KC414929	507
1599_IS91_ABCK01000025.1	507
448_IS91_AP012273.1	507
1902_tnpA_6_KU665641.1	504
1974_tnpA_KF295829.1	504
2152_IS91_CP000316.1	504
2446_tnpA2_ADFW01000001.1	504
2537_tnpAIS1_KF719970.1	504
2603_tnpA_JX077110.1	504
2619_IS91_CP003740.1	504
369_tnpA_KU682280.1	504
480_tnpA_JX077110.1	504
773_IS91_CP001918.1	504
775_IS91_MOHT01000119.1	504
954_tnpA_KP987218.1	504
1895_IS91_CXEP01000256.1	501
2324_IS91_MNYJ01000177.1	501
462_IS91_CP002738.1	501
778_IS91_CP002738.1	501
782_IS91_CP007567.1	501
909_IS91_CP000503.1	501
272_intI1_EF592570.1	500
560_IS91_LRLF01000202.1	500
1094_tnpA_CCRM01000135.1	499
172_IncFIC(FII)_1__AP001918	499
1532_Tn916-orf18_KC414929	498
2237_tnpA_ADNV01000324.1	498
1208_IS91_CP000721.1	495
1624_delta-tnpA_HF545433.1	495
591_tnpA03_KJ721803.1	495
1758_IS91_LRLG01000187.1	492
1833_tnpA_JN849689.1	492
2107_IS91_CP000503.1	492
2299_IS91_CP012903.1	492
310_IS91_LRLA01000003.1	492
849_IS91_CP001013.1	492
2682_IS91_CP000453.1	489
52_rep10_3_ORF(pNE131)_NC001390	489
612_IS91_CP000036.1	489
1683_IS91_CP013141.1	486
1738_IS91_FRDV01000023.1	486
2351_tnpA_CBYB010000003.1	486
2368_IS91_MNRK01000081.1	486
2621_IS91_CP017603.1	486
734_tnpA_KX646543.1	486
1067_tnpA_CP009632.1	483
1701_IS91_AJHK02000009.1	483
920_tnpA_CP002880.1	483
1334_tnpA_U66845.1	481
1730_IS91_CP001053.1	480
2664_IS91_CP001046.1	480
2669_tnpA_JX442974.1	480
2740_tnpA_AEEJ01000034.1	480
2752_tnpA_ALWR01000001.1	480
587_IS91_AVVC01000064.1	480
918_tnpA_AJ439607.2	480
1097_tnpA_CAGJ01000211.1	477
180_IncN2_1__JF785549	477
181_IncN3_1__EF219134	477
50_rep10_1_repL(pE5)_M17990	477
53_rep10_4_repL(pDLK1)_GU562624.1	477
54_rep10_5_repL(pWBG738)_DQ088624.1	477
55_rep10_6_rep(SAP093B)_GQ900442.1	477
380_tnpA_Y17750.1	475
1663_IS91_FCOM02000090.1	474
1712_tnpA_CU459003.1	474
1989_tnpA_AMGB01000016.1	474
2661_IS91_CP001831.1	471
2593_IS91_MCFX02000002.1	470
1163_tnpA_LOMY01000027.1	468
1514_IS91_CP002783.1	468
2285_tnpA_KM583817.1	468
2313_IS91_CP002447.1	468
606_IS91_AIEV01000007.1	468
672_tnpA_FIKS01000003.1	468
1752_IS91_LGMX01000143.1	465
2165_IS91_MJIC01000017.1	465
2650_IS91_CP017250.1	465
2671_tnpA_EU636005.1	465
441_tnpA_BX936398.1	465
56_rep10b_1_rep(pSK3)_NC001994	465
57_rep10b_2_rep(pSK6)_SAU96610	465
675_tnpA_CQBA01000027.1	465
995_IS91_CP001046.1	465
1459_tnpA_CBZM010000369.1	462
1998_tnpA_CAOC01000088.1	462
1390_tnpA_BX936398.1	459
1533_tnpA_FAVL01000073.1	459
1818_tnpA_7_10_LN890520.1	459
1856_IS91_CP011072.1	459
1943_IS91_CP001831.1	459
2375_tnpA*_JX194160.1	459
2551_tnpA_AJ430202.1	459
2601_tnpA_KP987215.1	459
328_tnpA_AL513382.1	459
356_tnpA_7_2_LN890520.1	459
609_IS91_CP002783.1	459
760_tnpA_FBYD01000004.1	459
924_tnpA_FR877557.1	459
1568_tnpA_FO704551.1	456
1878_tnpA_JX442974.1	456
2015_IS91_CP002783.1	456
2112_IS91_CP002783.1	456
2121_IS91_CP002783.1	456
2420_IS91_CP002783.1	456
2604_tnpA_CAVM010000213.1	456
2785_tnpA_JQ611726.1	456
919_tnpA_CBSX010000099.1	456
841_IS200_X56834	455
2558_IS91_MOIV01000035.1	454
1170_tnpA_ISSod8_AE014300.1	453
1327_tnpA_FO203427.1	453
1433_tnpA_KJ488943.1	453
2413_tnpA_IS630_delta1_EU219534.1	453
2514_IS91_CP000539.1	453
332_tniB_LC169579.1	452
933_tnpA_AY786980.1	451
1379_tnpA_ALDG01000161.1	450
1410_IS91_AQDE01000087.1	450
1759_tnpA_CP007448.1	450
2040_tnpA_CP000645.1	450
2049_IS91_CP002784.1	450
2160_IS91_FO000002.1	450
237_IncQ2_1__FJ696404	450
238_IncQ1_1__HE654726	450
2459_tnpA_KF861983.1	450
1023_tnpA_AY786981.1	449
2228_tnpA_AM260957.1	449
1150_ISCR8_KC795422	447
1232_tnpA(ISRSB101-1)_AJ698325.1	447
1851_IS91_MQUF01000014.1	447
2378_IS91_CP005973.1	447
2672_IS91_MKEM01000273.1	447
2787_tnpA_AKNM01000008.1	447
807_tnpA_AKNT01000004.1	447
2235_tnpA_FR718867.1	446
2528_tnpA_AY786982.1	446
219_IncFII(SARC14)_1_SARC14_JQ418540	445
977_tnpA_AB025195.1	445
1003_tnpA_AP013353.1	444
1183_IS91_CP000681.1	444
1278_istA9_HG916826.1	444
1665_IS91_CP001635.1	444
1707_IS91_CP019240.1	444
2103_IS91_CP009122.1	444
790_tnpA_GU371929.1	444
1816_qacEdelta_KJ504228.1	441
51_rep10_2_CDS1(pIM13)_M13761	441
720_IS91_MOHK01000618.1	441
1211_IS91_MPGZ01000151.1	440
787_tnpA_AF282853.1	440
186_IncFIB(Mar)_1_pNDM-Mar_JN420336	439
1244_IS91_CP000529.1	438
1372_tnpA_CBTB010000226.1	438
1544_tnpA_AF408195.1	438
1872_tnpA_AE014299.2	438
1879_IS91_CP001053.1	438
2022_tnpA_JRLK01000014.1	438
437_tnpA_CP003069.1	438
629_tnpA_AF130439.1	438
1505_tnpA_AMFJ01010795.1	436
1546_tnpA_AYLO01000004.1	435
1662_IS91_CP000616.1	435
1311_tniA_KJ588780.1	432
1347_tnpA_FLQY01000035.1	432
2477_tnpA_FO203427.1	432
2517_IS91_CP001350.1	432
935_tnpA_ACGS02000049.1	432
1228_tnpA_AKNO01000001.1	429
1315_tnpA_AP011943.1	429
1469_tnpA_AKOF01000005.1	429
1483_tnpA1_LT608328.1	429
1583_tnpA_AKPD01000014.1	429
1620_tnpA_JN968483.3	429
1869_tnpA_13_CP012683.1	429
1961_IS91_CP002449.1	429
2008_tnpA_AKPB01000021.1	429
2188_tnpA_AKPM01000005.1	429
2199_tnpA_AKOE01000003.1	429
575_tnpA_AKOP01000009.1	429
1294_IS91_CU928162.2	426
2013_tniB_AP013064.1	426
2137_IS91_CU928162.2	426
2395_IS91_FCOG02000101.1	426
2494_IS91_MIVN01000038.1	426
2677_IS91_CP005973.1	426
2743_tnpA_CT573071.1	426
599_IS91_CP004852.1	426
863_qacEdelta_AF347074.1	425
1300_IS91_FN543503.1	423
1570_tniA_KF743817.1	423
1924_Tn916-orf7_KC414929	423
1970_tnpA_AM420293.1	423
2060_IS91_JPKL01000146.1	423
1064_IS91_FCOG02000101.1	420
175_IncHI1A_1__AF250878	420
179_IncHI1A(CIT)_1_pNDM-CIT_JX182975	420
2119_IS91_CU928162.2	420
2540_tnpA_CU459003.1	420
585_tnpA_JN788266.1	420
766_IS91_CP000616.1	420
408_tnpA_FJ744165.1	419
1844_IS292_L29283	418
1418_IS91_FCOX02000103.1	417
160_IncA/C2_1__JN157804	417
194_IncA/C_1__FJ705807	417
1978_tnpA_AH013325.2	417
2131_IS91_CP017007.1	417
2154_IS91_AJHK02000009.1	417
2731_tnpA_KU736874.1	417
492_IS91_JNMV01000066.1	417
879_tnpA_U95957.1	417
912_IS91_CU928162.2	417
1149_tniB_ALDT01000214.1	414
1776_IS91_JOQL01000002.1	414
525_IS91_MNPD01000059.1	414
640_tnpA_AL513382.1	414
976_tnpA_CP013215.1	414
1066_IS91_CP001350.1	411
1084_tnpA_CP000352.1	411
1439_IS91_LGTC01000001.1	411
2190_tnpA_JN412066.1	411
2195_tnpA_HM371194.1	411
2381_IS91_CP000529.1	411
2700_tnpA_ADNY01000061.1	411
1380_IS91_CP018683.2	410
2053_tniA_JX235356.1	409
1047_IS91_CP004393.1	408
1214_IS91_CYEP01000026.1	408
1471_tnpA_CBZT010000006.1	408
1682_IS91_ABHC01000001.1	408
1766_IS91_CP002738.1	408
2143_IS91_CP002738.1	408
2466_IS91_CP002798.1	408
818_tnpA_Y17749.1	407
1541_ISHa1942	405
1729_IS91_CP000267.1	405
1756_IS91_CP000267.1	405
1882_IS91_AJVX01000039.1	405
2080_ISHa1152	405
2095_tnpA_CDAF01000046.1	405
474_IS91_AY545598.5	405
577_tnpA_APZX01000083.1	405
855_IS91_CXZV01000067.1	405
1040_tnpA_CAHS01000022.1	402
1104_IS91_CP002868.1	402
1405_IS91_JOSO01000047.1	402
1575_IS91_CP001053.1	402
1720_IS91_AQAX01000058.1	402
1877_tnpA_CP000352.1	402
1911_IS91_AQAY01000096.1	402
2543_tnpA_AY545598.5	402
2609_IS91_ABLD01000034.1	402
2613_tnpA_KX029332.1	402
2649_IS91_MTKG01000140.1	402
2675_IS91_CP001052.1	402
2732_tnpA_AZXZ01000020.1	402
694_IS91_AE014073.1	402
69_rep14_2_ORF(pKQ10)_EFU01917	402
897_IS91_ABLD01000034.1	402
2524_tnpA_FN649418.1	401
1173_IS91_CP000618.1	399
1630_IS91_LRLC01000007.1	399
1780_tnpA_EF682209.1	399
1942_IS91_MNRB01000036.1	399
1945_IS91_CP002738.1	399
2187_tnpA_KM975501.1	399
2651_IS91_CP002349.1	399
2667_IS91_CP000272.1	399
1060_intI1_KX029331.1	396
1442_IS91_CP011072.1	396
1588_intI1_JN983048.1	396
1608_IS91_AJHK02000009.1	396
1733_IS91_CP002959.1	396
1782_tnpA_CXAQ01000302.1	396
1937_IS91_ABHC01000011.1	396
2590_IS91_CP000697.1	396
2767_tnpA_KR780671.1	396
2641_IS91_MJVB01000045.1	394
1589_IS91_CP002417.1	393
1616_tnpA_JN106171.1	393
1939_IS91_CP000529.1	393
1951_tnpA_CP000042.1	393
2455_tnpA_AY509004.1	393
2663_IS91_CP005188.1	393
372_tnpA_GU327621.1	393
511_IS91_CP002417.1	393
509_IS91_LGMY01000073.1	392
1680_tnpA_CT573071.1	390
1901_tnpA_AM235768.1	390
211_IncFII(pseudo)_1_pseudo_NC_011759	390
2584_tnpA-1_HG916826.1	390
885_IS91_CP013251.1	390
988_IS91_AP012547.1	390
998_tnpA3_CAHS01000014.1	390
158_IncFIA_1__AP001918	388
178_IncFIA(HI1)_1_HI1_AF250878	388
1669_IS91_CP009122.1	387
2583_tnpA_KR258747.1	387
2600_IS91_CP012199.1	387
540_IS91_CU459003.1	387
870_IS91_CP001635.1	387
990_tnpA2_CP002879.1	387
1280_tnpA_CAGD01000038.1	384
2202_tnpA_Y10102.1	384
2502_IS91_HG916855.1	384
681_tnpA_JN415682.1	384
1431_IS91_AIEX01000012.1	381
1786_tnpA_AKOV01000003.1	381
2124_IS91_CP001281.2	381
269_intI1_EU014075.1	381
799_tnpA_FJ628167.2	381
2444_tnpA_X87814.1	379
1373_tnpA_CP006582.1	378
1674_tnpA7_HE578057.1	378
1710_IS91_CP000697.1	378
1714_IS91_FCOK02000015.1	378
1996_tnpA_3_FJNZ01000004.1	378
2483_tnpA_CP002196.1	378
2516_IS91_CXCB01000085.1	378
2668_tnpA_KP893385.1	378
314_tnpA_CP002474.1	378
987_IS91_CP000514.1	378
241_IncX1_4__JN935898	377
703_IS91_LGNA01000003.1	376
1189_IS91_LGMC01000237.1	375
1274_IS91_CP001349.1	375
1854_IS91_CP001918.1	375
1972_tnpA_EU935738.1	375
2127_IS91_CP004393.1	375
2169_IS91_CP002784.1	375
2666_IS91_CP005083.1	375
888_IS91_CU459003.1	375
167_IncX1_1__EU370913	374
168_IncX2_1__JQ269335	374
182_IncX3_1__JN247852	374
183_IncX3(pEC14)_1_pEC14_JN935899	374
184_IncX4_1__CP002895	374
195_IncX5_1__NC_015054	374
196_IncX6_1__AM942760	374
239_IncX1_3__CP001123	373
1041_IS91_AIGD01000018.1	372
1330_IS91_CXES01000100.1	372
2373_IS91_CXFA01000138.1	372
2594_IS91_CP002783.1	372
2622_IS91_AHUG01000018.1	372
2665_IS91_CP003837.1	372
359_tnpA_FR718870.1	372
925_tnpA_CP002124.1	372
928_IS91_CP005973.1	372
1080_IS91_LN554846.1	369
1269_IS91_CP002783.1	369
1391_IS91_CP002783.1	369
161_P1_alpha_BN000925	369
1708_tnpA_CP002572.1	369
2238_tnpA_AKNZ01000001.1	369
916_tnpA_AKOI01000002.1	369
981_IS91_CDSA010000003.1	369
2412_tnpA_AY607094.1	367
1252_IS91_APYM01000365.1	366
1282_IS91_AQAY01000084.1	366
1314_IS91_AQER01000011.1	366
1377_IS91_AQAT01000033.1	366
1413_IS91_JOQU01000050.1	366
1443_IS91_AQDE01000182.1	366
1477_tnpA_JGVR01000088.1	366
1511_IS91_AQGG01000193.1	366
1527_IS91_AVRH01000089.1	366
1601_IS91_AQCM01000111.1	366
1606_IS91_LCVH01000264.1	366
1672_tnpA_AE014299.2	366
1704_IS91_AQAT01000090.1	366
1719_IS91_APYS01000005.1	366
1736_IS91_CXDK01000097.1	366
1784_IS91_APYK01000160.1	366
1849_IS91_APYM01000351.1	366
1941_IS91_AQBF01000082.1	366
1962_IS91_AQBK01000080.1	366
2072_IS91_CP000266.1	366
2151_IS91_AQEI01000252.1	366
2388_IS91_AGTD01000001.1	366
2611_IS91_APZD01000009.1	366
2680_IS91_AGTD01000001.1	366
2720_IS91_AQAT01000121.1	366
2778_tnpA_CP002124.1	366
290_IS91_AQCX01000089.1	366
300_IS91_CELV01000241.1	366
335_IS91_AQDA01000008.1	366
358_IS91_AQCM01000121.1	366
373_IS91_AQEW01000015.1	366
374_IS91_AQAU01000017.1	366
377_IS91_AFAS01000241.1	366
388_IS91_CXGV01000152.1	366
393_IS91_APYO01000088.1	366
399_IS91_AQBB01000072.1	366
410_IS91_JMGV01000152.1	366
428_tnpA_JX077110.1	366
450_IS91_AQDV01000025.1	366
476_IS91_APYO01000094.1	366
484_IS91_CYEP01000047.1	366
507_IS91_AQBD01000003.1	366
522_IS91_AQAU01000033.1	366
529_IS91_AQCT01000008.1	366
534_IS91_AQAT01000123.1	366
537_IS91_APXD01000215.1	366
538_IS91_AQDZ01000117.1	366
558_IS91_JOSO01000067.1	366
619_IS91_AQAT01000100.1	366
623_IS91_APXB01000113.1	366
637_IS91_CP002186.1	366
647_IS91_JNQO01000039.1	366
656_IS91_AQAW01000116.1	366
668_IS91_APYJ01000096.1	366
671_IS91_AQAX01000029.1	366
701_IS91_APZR01000041.1	366
709_IS91_JOQU01000022.1	366
714_IS91_CP003150.1	366
716_tnpA_KT988018.1	366
737_IS91_AQEO01000016.1	366
802_IS91_AQAV01000154.1	366
815_IS91_AERO01000170.1	366
842_IS91_CU459003.1	366
894_IS91_AQDT01000099.1	366
911_IS91_JNMR01000037.1	366
973_IS91_CP002730.1	366
980_IS91_JOOW01000006.1	366
983_IS91_AQAV01000153.1	366
1515_ISBthe5_NC004663	365
1566_ISBf10_NC006347	365
447_IS91_CP000473.1	363
674_tnpA_FN806773.1	363
1397_IS91_MNRX01000006.1	362
966_tnpA_Z96935.2	361
1402_IS91_CP000356.1	360
1739_IS91_CP000473.1	360
2091_tnpA_AM260957.1	360
2184_tnpA_CP007448.1	360
2270_tnpA_HG322949.1	360
2803_tnpA1_CP001894.1	360
282_IS91_CP000036.1	360
896_IS91_AAOH01000001.1	360
1042_IS91_CP000473.1	357
1622_tnpA_JX077110.1	357
1767_tnpA_AP017356.1	357
2129_IS91_CP003917.1	357
2449_tnpA_AYLZ02000164.1	357
2698_tnpA_CQDS01000010.1	357
906_tnpA_FQ482074.1	357
991_IS91_AAOH01000001.1	357
1152_ISBf10_NC006347	356
415_tnpA_KM055106.1	356
1341_Tn916-orf9_KC414929	354
1824_tnpA_AIGV01000005.1	354
2639_qacEdelta_AF313472.2	354
848_IS91_LRKT01000253.1	354
930_tnpA_AAMK02000010.1	354
1518_IS292_L29283	352
1234_IS91_CP000698.1	351
1238_tnpA_JX077110.1	351
1399_IS91_DQ388534.1	351
1919_istB_FP929140.1	351
2018_IS91_MIWD01000272.1	351
2586_IS91_CP002736.1	351
342_IS91_CP000034.1	351
868_tnpA_JX077110.1	351
971_IS91_MIWD01000140.1	351
1251_IS91_CP000616.1	348
1320_IS91_CU928162.2	348
1713_IS91_AE014073.1	348
1922_qacEdelta_EF184217.1	348
2399_IS91_CYEP01000026.1	348
240_IncX1_2__CP003417	348
2484_qacEdelta_KF921520.1	348
267_qacEdelta_HM138673.1	348
419_intI1_FJ790886.1	348
1359_IS292_L29283	347
1521_IS679_NC002142	347
1006_tnpA_JX194160.1	345
1346_tnpA_AAWD01000085.1	345
1368_tnpA_JX486125.1	345
1639_IS911	345
1892_IS91_CP004387.1	345
2066_IS91_LRLC01000006.1	345
2414_tnpA_AE017355.1	345
583_IS91_CU928162.2	345
2045_ISBthe5_NC004663	344
1893_IS91_APYJ01000111.1	343
463_IS91_APYJ01000108.1	343
2644_IS91_CP002447.1	342
649_tnpA_CCYR01000042.1	342
1070_intI1_JN983045.1	339
1597_IS91_CP005083.1	339
1678_IS91_CP001392.1	339
1993_tnpA_AB576781.2	339
2039_tnpA_FN806773.1	339
2104_tnpA_CP000353.2	339
2219_tnpA_KJ933392.1	339
2623_IS91_AM902716.1	339
880_IS91_CP004387.1	339
892_IS91_CP004387.1	339
422_tnpA_JN048641.1	338
1002_tnpA_JQ364968.1	336
959_IS91_AP014651.1	336
1983_tnpA_JNMH01000096.1	335
1031_IS91_CP000490.1	333
1224_IS91_CP000831.1	333
1865_tnpA_KR071788.1	333
1960_IS91_AAUJ02000001.1	333
2251_tnpA_FO117623.1	333
2589_IS91_FQ482074.1	333
2624_IS91_CP002287.1	333
503_IS91_CP002738.1	333
692_tnpA_HM560971.1	333
721_qacEdelta_CP012682.1	333
2723_IS292_L29283	332
2120_IS91_CWST01000109.1	330
2243_tnpA1_AY208917.2	330
2277_qacEdelta_CT025799.2	330
2315_IS91_CP009122.1	330
2468_IS91_JPGY02000001.1	330
2744_tnpA_AY033500.1	330
423_IS91_CP017633.1	330
986_IS91_HE798385.1	330
1458_IS91_CP000616.1	327
148_IncHI2_1__BX664015	327
1560_tnpA_FN822748.1	327
1607_IS91_CP005083.1	327
1648_tnpA_CP000354.2	327
1702_IS91_AM902716.1	327
1837_IS91_CP012199.1	327
2028_tnpA_CP000354.2	327
2153_IS91_AE014073.1	327
2569_tnpA_KU356987.1	327
2643_IS91_AJHK02000009.1	327
2724_ISSfl3_AL391753	327
816_tnpA3_HE577112.1	327
826_IS91_CP001383.1	327
891_IS91_CP004393.1	327
1028_IS91_CP000490.1	324
1172_IS91_CP000539.1	324
1184_IS91_CP000490.1	324
1437_IS91_CP002657.1	324
1448_IS91_CP002449.1	324
1461_IS91_CP000490.1	324
1538_tnpA_KU736879.1	324
1697_IS91_CP002657.1	324
1948_tnpA_JOQE01000050.1	324
2432_tnpA_AB238971.1	324
2513_IS91_CP002417.1	324
2518_IS91_LGMG01000109.1	324
263_IncI2_1__KP347127	324
839_IS91_CP000539.1	324
974_IS91_CP002449.1	324
2329_tnpA_AE014299.2	323
1009_tnpA_AY305378.1	321
1045_IS91_CP000721.1	321
1248_IS91_AP012304.1	321
1631_IS91_CP000471.1	321
1868_tnpA_CP006582.1	321
2511_tnpA_BX908798.1	321
2626_tnpA_CP002474.1	321
1174_IS91_CP001046.1	318
1679_tnpA_CP006582.1	318
1906_tnpA_AY036070.1	318
2102_tnpA_1_CXLK01000124.1	318
2214_delta	318
2683_IS91_AP014611.1	318
426_IS91_CP001921.1	318
1204_tnpA_EU213261.1	317
156_IncI2_1_Delta_AP002527	316
1026_tnpA_FN806773.1	315
1179_IS91_AP014580.1	315
2071_IS91_FCOM02000090.1	315
2481_IS91_AFHD01000025.1	315
706_tnpA_AOEK01000039.1	313
862_IS91_LGMY01000049.1	313
1297_IS91_CP003837.1	312
1703_IS91_CP000681.1	312
1705_IS91_CP000302.1	312
1810_IS91_CP000891.1	312
2141_IS91_CP003879.1	312
2292_IS91_CP007448.1	312
2596_IS91_CP000503.1	312
2679_IS91_AVRH01000083.1	312
1287_tnpA_JN788266.1	311
946_tnpA_Y17741.1	311
1382_tnpA_CWGN01000004.1	309
1455_tnpA_CPYL01000013.1	309
1504_tnpA_KU736877.1	309
1543_tnpA_KU736877.1	309
1827_tnpA_KF743817.1	309
1852_IS91_CP003380.1	309
2062_IS91_CP002527.1	309
2118_IS91_LNYY01000019.1	309
2535_tnpA_LN831024.1	309
430_tnpA_CPXZ01000006.1	309
475_tnpA_CWJB01000066.1	309
1953_tnpA_Y18010.1	307
2180_tnpA_Y17746.1	307
1129_IS91_CP001715.1	306
1134_tnpA_CP003170.1	306
1207_tnpA_JMNH01000090.1	306
1432_IS91_CP000316.1	306
2061_IS91_CP000514.1	306
2125_IS91_CP005966.1	306
2128_IS91_ABKY02000010.1	306
2241_tnpA_EU366287.1	306
2505_IS91_CP000514.1	306
425_IS91_AQDR01000015.1	306
676_IS91_CP000749.1	306
956_tnpA7_HG916853.1	306
297_IS91_MSKE01000468.1	304
1020_IS91_LFAQ01000019.1	303
1100_IS91_CP000690.1	303
1460_IS91_CP000471.1	303
2024_tnpA1_BX248356.1	303
2161_IS91_LETO01000030.1	303
2297_IS91_CP000616.1	303
2400_IS91_JCLY01000004.1	303
2515_IS91_CP003027.1	303
305_IS91_CP001063.1	303
326_IS91_CP000034.1	303
355_IS91_CP001384.1	303
466_IS91_CP001918.1	303
632_IS91_CP002868.1	303
858_IS91_CP003150.1	303
1063_IS91_LGMW01000066.1	300
1444_IS91_CP001013.1	300
1569_tnpA_AEED01000028.1	300
1688_IS91_CP000529.1	300
1946_IS91_HM138194.1	300
2126_IS91_FN822745.1	300
2316_IS91_CP001715.1	300
2771_tnpA_JQ364968.1	300
854_IS91_LN997846.1	300
1801_tnpA_AJ422229.1	298
1119_tnpA_CP007448.1	297
1245_IS91_AQAW01000167.1	297
1388_IS91_CP003837.1	297
1512_IS91_CP003235.1	297
1783_IS91_CP004849.1	297
1910_IS91_CP000680.1	297
1940_IS91_CP017242.1	297
2050_tnpA_CP000353.2	297
2065_IS91_CP000616.1	297
2366_IS91_AQDR01000023.1	297
2409_IS91_AQBB01000020.1	297
2612_IS91_AQBC01000051.1	297
364_IS91_AQBB01000038.1	297
454_IS91_JNQN01000086.1	297
467_IS91_JOQM01000132.1	297
601_IS91_AQBD01000009.1	297
808_IS91_APYR01000089.1	297
1470_tnpA_CAGQ01000006.1	294
1492_tnpA7_HE577054.1	294
1711_IS91_LNYQ01000002.1	294
1802_tnpA_JQDP01000150.1	294
2000_tnpA_AB052615.1	294
2111_IS91_CP002657.1	294
2114_IS91_CP003740.1	294
2296_IS91_CP000471.1	294
2325_IS91_CP001392.1	294
2365_tnpA_CWJK01000021.1	294
544_tnpA_AKTQ01000530.1	294
889_IS91_ANZB01000001.1	294
890_IS91_CP004851.1	294
510_IS91_AQAW01000076.1	293
598_IS91_AQAW01000027.1	293
1025_IS91_CP000891.1	291
1508_IS91_CP000724.1	291
1949_IS91_MSJX01000203.1	291
2057_IS91_FN649418.1	291
2130_IS91_CP000302.1	291
2352_tnpA1-IS1068_AY849557.2	291
2467_IS91_CP000891.1	291
2546_tnpA_KJ507131.1	291
736_IS91_CP000891.1	291
271_tnpA_AB976569.1	290
1027_tnpA_JN106169.1	288
1256_IS91_LGTC01000001.1	288
1534_tnpA*_JX194160.1	288
1745_IS91_APXP01000193.1	288
2140_IS91_CP001715.1	288
2506_IS91_CP003235.1	288
2660_IS91_AELA02000021.1	288
2676_IS91_CP002657.1	288
900_IS91_AERM01000224.1	288
907_IS91_CP003235.1	288
2016_IS91_AQFE01000015.1	286
1043_IS91_CP002160.1	285
1221_tnpA_FN822745.1	285
1396_tnpA_LM676407.1	285
1465_tnpA_CP008804.1	285
1677_IS91_CP000681.1	285
1772_IS91_JPGY02000001.1	285
1889_IS91_ASXP01000006.1	285
2110_IS91_CP002160.1	285
2222_tnpA_CDAD01000043.1	285
2253_tnpA_AF439538.1	285
2279_qacEdelta_JN225877.1	285
2301_IS91_CYDC01000057.1	285
2305_IS91_CP005927.1	285
2552_tnpA_CTEG01000053.1	285
2591_IS91_CP005927.1	285
2657_IS91_CP000503.1	285
2686_IS91_CP000514.1	285
625_IS91_CP001383.1	285
804_tnpA_CDAC01000059.1	285
835_tnpA_CCYP01000076.1	285
989_IS91_AEHZ01000076.1	285
504_IS91_AQBA01000034.1	284
2653_IS91_APYA01000055.1	283
1192_IS91_FO203503.1	282
1253_IS91_CP001087.1	282
1542_tnpA_AF492560.1	282
1890_IS91_CP005188.1	282
2370_IS91_CP001349.1	282
2478_tnpA_AP012555.1	282
2508_IS91_ASVO01000034.1	282
2578_tnpA_AY266269.1	282
