GENE	BFH10_S128	BFH11_S129	BFH1_S123	BH01_S76	BH02_S77	BH03_S78	FH1_S162	FH2_S163	FH3_S164
gb|KJ780077.1|+|0-825|ARO:3001588|OXA-402	0	0	0	0	0	0	0	0	0
gb|APQV01000009.1|+|266252-267077|ARO:3001717|OXA-261	0	0	0	0	0	0	0	0	0
gb|APRW01000016.1|-|273958-274795|ARO:3001750|OXA-295	0	0	0	0	0	0	0	0	0
gb|KJ780076.1|+|0-825|ARO:3001587|OXA-401	0	0	0	0	0	0	0	0	0
gb|NG_055287.1|+|1-1152|ARO:3006331|ADC-157	0	0	0	0	0	0	0	0	0
gb|MK134376.1|-|324-1482|ARO:3004720|tet(X4)	0	0	0	0	0	1	3	1	0
gb|LC030179.1|+|0-816|ARO:3003600|OXA-444	0	0	0	0	0	0	0	0	0
gb|KP264125.1|+|83-905|ARO:3003640|OXA-483	0	0	0	0	0	0	0	0	0
gb|AJ251242.1|+|1053-1941|ARO:3004791|FONA-4	0	0	0	0	0	0	0	0	0
gb|KY524440.1|+|0-885|ARO:3004799|FRI-3	0	0	0	0	0	0	0	0	0
gb|CP001633.1|-|630303-631167|ARO:3004801|FTU-1	0	0	0	0	0	0	0	0	0
gb|AY647247.1|+|0-873|ARO:3004802|GOB-10	0	0	0	0	0	0	0	0	0
gb|CP033631.1|+|3042328-3043189|ARO:3004847|LEN-51	0	0	0	0	0	0	0	0	0
gb|MK425035.1|+|0-813|ARO:3004871|NDM-28	0	0	0	0	0	0	0	0	0
gb|NG_064713.1|+|1-1152|ARO:3006359|ADC-190	0	0	0	0	0	0	0	0	0
gb|FLXA01000011.1|+|1587-3213|ARO:3004691|MCR-3.4	0	0	0	0	0	0	0	0	0
gb|MG822665.1|+|0-1626|ARO:3004696|MCR-4.4	0	0	0	0	0	0	0	0	0
gb|KR780479.1|-|1-706|ARO:3001452|OXA-140	0	0	0	0	2	0	0	0	0
gb|APRA01000005.1|+|465153-465978|ARO:3001718|OXA-262	0	0	0	0	0	0	0	0	0
gb|APRR01000006.1|-|288118-288976|ARO:3001752|OXA-297	0	0	0	0	0	0	0	0	0
gb|KJ920337.1|+|0-825|ARO:3001589|OXA-403	0	0	0	0	0	0	0	0	0
gb|DQ185434.2|+|0-1257|ARO:3000462|mgtA	0	0	0	0	0	0	0	0	0
gb|NG_055786.1|+|1-1152|ARO:3006332|ADC-158	0	0	0	0	0	0	0	0	0
gb|NG_055788.1|+|1-1152|ARO:3006333|ADC-160	0	0	0	0	0	0	0	0	0
gb|MG822664.1|+|0-1626|ARO:3004697|MCR-4.5	0	0	0	0	0	0	0	0	0
gb|APQF01000011.1|+|291557-292379|ARO:3001707|OXA-103	0	0	0	0	0	0	0	0	0
gb|APQY01000006.1|+|416598-417423|ARO:3001719|OXA-263	0	0	0	0	0	0	0	0	0
gb|APSA01000003.1|+|159905-160763|ARO:3001753|OXA-298	0	0	0	0	0	0	0	0	0
gb|LT673656.1|-|1884344-1885022|ARO:3004054|Paer_CpxR	0	0	0	0	0	0	0	2	1
gb|KJ920338.1|+|0-825|ARO:3001595|OXA-404	0	0	0	0	0	0	0	0	0
gb|KR061495.1|+|0-750|ARO:3003602|OXA-446	0	0	0	0	0	0	0	0	0
gb|KR401105.1|+|0-798|ARO:3003641|OXA-484	0	0	0	0	0	0	0	0	0
gb|AJ251243.1|+|1053-1941|ARO:3004792|FONA-5	0	0	0	0	0	0	0	0	0
gb|AY647248.1|+|0-879|ARO:3004803|GOB-11	0	0	0	0	0	0	0	0	0
gb|NLDD01000006.1|+|119723-120584|ARO:3004848|LEN-55	0	0	0	0	0	0	0	0	0
gb|KX000273.1|+|0-1740|ARO:3004036|tetB(60)	0	0	0	0	0	0	0	0	0
gb|HQ652506.1|+|373-2098|ARO:3004032|tetA(46)	0	0	0	0	0	0	2	0	0
gb|HQ652506.1|+|2099-3836|ARO:3004033|tetB(46)	0	0	0	0	0	0	5	0	1
gb|KX000272.1|+|0-1740|ARO:3004035|tetA(60)	0	0	0	0	0	0	0	0	0
gb|AF231986.2|+|3307-4522|ARO:3002705|floR	0	0	1	1	14	6	2	5	3
gb|AE004091.2|-|2846282-2847779|ARO:3004072|OpmB	0	0	0	0	0	0	0	0	0
gb|MG384740.1|+|0-1641|ARO:3004698|MCR-5.2	0	0	0	1	16	0	0	0	0
gb|AF197943.1|+|0-705|ARO:3000849|SFH-1	0	0	0	0	0	0	0	0	0
gb|KR297239.1|-|414-1428|ARO:3000620|adeL	0	0	0	0	0	0	0	0	0
gb|AE004091.2|+|5606102-5606435|ARO:3004038|Paer_emrE	0	0	0	0	0	0	1	0	0
gb|Z11877.1|+|485-818|ARO:3004039|Ecol_emrE	0	0	0	0	0	0	3	0	0
gb|EU255291.1|+|0-825|ARO:3001444|OXA-122	0	0	0	0	0	0	0	0	0
gb|AJ318073.1|+|793-1990|ARO:3004041|Kpne_acrA	0	0	0	2	16	1	8	4	0
gb|DQ679966.1|+|299-1493|ARO:3004042|Eclo_acrA	0	0	0	2	36	0	22	1	0
gb|U00096.3|-|484425-485619|ARO:3004043|Ecol_acrA	0	1	1	0	0	0	8	2	0
gb|APQQ01000012.1|-|286900-287728|ARO:3001720|OXA-264	0	0	0	0	0	0	0	0	0
gb|APQD01000016.1|+|31095-31929|ARO:3001754|OXA-299	0	0	0	0	0	0	0	0	0
gb|KM589641.1|+|0-786|ARO:3001596|OXA-405	0	0	0	0	0	0	0	0	0
gb|KR061496.1|+|0-774|ARO:3003603|OXA-447	0	0	0	0	0	0	0	0	0
gb|LLNM01000004.1|-|97677-98466|ARO:3003642|OXA-485	0	0	0	0	0	0	0	0	0
gb|AJ251244.1|+|1053-1941|ARO:3004793|FONA-6	0	0	0	0	0	0	0	0	0
gb|AY647249.1|+|0-873|ARO:3004804|GOB-12	0	0	0	0	0	0	0	0	0
gb|UKAA01000001.1|-|322202-323063|ARO:3004849|LEN-58	0	0	0	0	0	0	0	0	0
gb|NG_064714.1|+|1-1152|ARO:3006360|ADC-191	0	0	0	0	0	0	0	0	0
gb|CP012901.1|-|5979156-5980365|ARO:3003801|bcr-1	0	0	0	0	0	0	1	1	0
gb|AM283523.1|+|0-1152|ARO:3003862|ADC-18	0	0	0	0	0	0	0	0	0
gb|EU255292.1|+|0-825|ARO:3001445|OXA-123	0	0	0	0	0	0	0	0	0
gb|ACMJ01000036.1|-|72074-72986|ARO:3003072|mphL	0	0	0	0	0	0	0	0	0
gb|AE004091.2|-|4165718-4165880|ARO:3004056|ArmR	0	0	0	0	0	0	0	0	0
gb|PXZD01000001.1|-|1356634-1357462|ARO:3001721|OXA-265	0	0	0	0	0	0	0	0	0
gb|APPK01000054.1|-|255915-256746|ARO:3001755|OXA-300	0	0	0	0	0	0	0	0	0
gb|KJ584915.1|+|0-825|ARO:3001597|OXA-406	0	0	0	0	0	0	0	0	0
gb|KC771276.1|+|44894-45332|ARO:3004063|EdeQ	0	0	0	0	0	0	0	0	0
gb|KR061497.1|+|0-747|ARO:3003604|OXA-448	0	0	0	0	0	0	0	0	0
gb|CP038661.1|+|6223618-6224407|ARO:3003643|OXA-486	0	0	0	0	0	0	0	0	0
gb|AY647250.1|+|0-879|ARO:3004805|GOB-13	0	0	0	0	0	0	0	0	0
gb|M11036.1|+|0-1377|ARO:3000179|tet(L)	0	0	0	0	0	1	7	1	0
gb|JQ340365.1|+|0-1434|ARO:3003583|basS	0	0	0	0	0	0	1	0	0
gb|AY152390.1|+|0-1335|ARO:3003785|Ctra_murA_FOF	0	0	0	0	0	0	0	0	0
gb|AE004091.2|+|2810008-2813197|ARO:3000804|MexF	0	5	0	17	4	0	17	9	5
gb|AE004091.2|+|476332-477790|ARO:3000379|OprM	0	0	0	1	0	0	0	0	0
gb|KC503911.1|+|9883-10249|ARO:3001205|BRP(MBL)	0	0	0	0	0	0	4	2	0
gb|APOM01000001.1|-|40253-41033|ARO:3004091|ANT(3'')-IIc	0	0	0	0	0	0	4	4	5
gb|AM283522.1|+|0-1152|ARO:3003863|ADC-19	0	0	0	0	0	0	0	0	0
gb|AM283521.1|+|0-1152|ARO:3003864|ADC-20	0	0	0	0	0	0	0	0	0
gb|NG_050707.1|+|1-1146|ARO:3006239|ACT-44	0	0	0	0	1	0	0	0	0
gb|AM283520.1|+|0-1152|ARO:3003865|ADC-21	0	0	0	0	0	0	0	0	0
gb|AM283519.1|+|0-1152|ARO:3003866|ADC-22	0	0	0	0	0	0	0	0	0
gb|AM283518.1|+|0-1152|ARO:3003867|ADC-23	0	0	0	0	0	0	0	0	0
gb|AE004091.2|-|2850882-2854014|ARO:3004074|MuxB	1	0	4	48	4	2	5	7	1
gb|EU255293.1|+|0-825|ARO:3001446|OXA-124	0	0	0	0	0	0	0	0	0
gb|APPO01000008.1|-|267572-268400|ARO:3001722|OXA-266	0	0	0	0	0	0	0	0	0
gb|AE004091.2|-|2847775-2850886|ARO:3004075|MuxC	0	3	6	11	0	1	4	0	0
gb|APQG01000050.1|-|21327-22158|ARO:3001756|OXA-301	0	0	0	0	0	0	0	0	0
gb|KJ584916.1|+|0-825|ARO:3001598|OXA-407	0	0	0	0	0	0	0	0	0
gb|KR061498.1|+|0-750|ARO:3003605|OXA-449	0	0	0	0	0	0	0	0	0
gb|KR061507.1|+|0-774|ARO:3003609|OXA-453	0	0	0	0	0	0	0	0	0
gb|SMRY02000082.1|-|17219-18008|ARO:3003645|OXA-488	0	0	0	0	0	0	0	0	0
gb|KY363215.1|+|79488-80337|ARO:3004734|ARL-1	0	0	0	0	0	0	0	0	0
gb|EF540343.1|+|3312-4236|ARO:3004749|BCL-1	0	0	0	0	0	0	0	0	0
gb|U49269.2|+|1975-2917|ARO:3004761|BRO-1	0	0	0	0	0	0	0	0	0
gb|AY647252.1|+|0-879|ARO:3004806|GOB-14	0	0	0	0	0	0	0	0	0
gb|KJ949106.1|+|0-1146|ARO:3004745|MIR-23	0	0	0	0	2	0	0	0	0
gb|AE004091.2|-|1472546-1473980|ARO:3004077|PmpM	0	0	0	0	1	0	0	1	0
gb|ATGI01000028.1|-|7477-8257|ARO:3004086|APH(3')-VIIIb	0	0	0	0	0	0	0	0	0
gb|KX470419.1|+|3811-4615|ARO:3004085|lnuG	0	0	0	0	0	0	0	0	0
gb|X02340.1|+|222-1194|ARO:3004089|ANT(3'')-IIa	16	33	11	106	148	19	73	17	13
gb|APPC01000022.1|-|55968-56760|ARO:3004090|ANT(3'')-IIb	0	0	0	0	0	0	0	0	0
gb|KX812714.1|+|0-813|ARO:3004093|NDM-17	0	0	0	0	0	0	0	0	0
gb|EF016355.1|+|0-1152|ARO:3003868|ADC-25	0	0	0	0	0	0	0	0	0
gb|EU255294.1|+|0-825|ARO:3001447|OXA-125	0	0	0	0	0	0	0	0	0
gb|CR628336.1|+|3280793-3281861|ARO:3004099|LpeA	0	0	0	0	0	0	0	0	0
gb|CR628336.1|+|3281865-3284910|ARO:3004100|LpeB	0	0	0	0	0	0	0	0	0
gb|MF543129.1|-|2483-3629|ARO:3004464|CFE-2	0	0	0	0	0	0	0	0	0
gb|APQH01000006.1|+|1454173-1454995|ARO:3001723|OXA-267	0	0	0	0	0	0	0	0	0
gb|NG_050561.1|+|100-748|ARO:3004102|kamB	0	0	0	0	0	0	0	0	0
gb|EU847537.1|+|1671-3207|ARO:3004103|QepA2	0	0	0	0	0	0	0	0	0
gb|APRT01000004.1|+|76527-77370|ARO:3001757|OXA-302	0	0	0	0	0	0	0	0	0
gb|FR771847.1|+|15-753|ARO:3004105|TMB-1	0	0	0	0	0	0	0	0	0
gb|AB758278.1|+|98-836|ARO:3004106|TMB-2	0	0	0	0	0	0	0	0	0
gb|AE004091.2|-|2503424-2503895|ARO:3004107|Paer_soxR	0	0	0	0	0	0	0	0	0
gb|KJ584917.1|+|0-825|ARO:3001599|OXA-408	0	0	0	0	0	0	0	0	0
gb|KU254579.1|+|59421-59841|ARO:3004111|FosA6	0	0	0	0	1	0	3	0	0
gb|LAPJ01000014.1|+|36822-37245|ARO:3004113|FosA7	0	0	0	0	0	0	0	0	0
gb|KR061502.1|+|0-774|ARO:3003606|OXA-450	0	0	0	0	0	0	0	0	0
gb|KP903885.1|+|0-828|ARO:3003611|OXA-455	0	0	0	0	0	0	0	0	0
gb|NG_064715.1|+|1-1152|ARO:3006361|ADC-192	0	0	0	0	0	0	0	0	0
gb|AY312416.1|+|0-1122|ARO:3004123|Bpse_Omp38	0	0	0	0	0	0	0	0	0
gb|KY363207.1|+|2236-3085|ARO:3004735|ARL-2	0	0	0	0	0	0	0	0	0
gb|AJRJ01000061.1|+|17603-18410|ARO:3004747|BAT-1	0	0	0	0	0	0	0	0	0
gb|AF234999.1|+|189-1068|ARO:3004751|BES-1	0	0	0	1	11	0	0	0	0
gb|Z54181.1|+|62-1007|ARO:3004762|BRO-2	0	0	0	0	0	0	0	0	0
gb|AFRQ01000061.1|-|22598-23990|ARO:3004142|OprZ	0	0	0	63	1	0	0	0	0
gb|AFRQ01000061.1|-|27130-28306|ARO:3004143|AxyX	0	0	0	28	0	0	0	0	0
gb|AFRQ01000061.1|-|23986-27124|ARO:3004144|AxyY	7	1	9	714	0	1	6	2	0
gb|AM412317.1|-|3035492-3036527|ARO:3004146|cfrC	0	0	0	0	0	0	0	0	0
gb|NG_064716.1|+|101-1252|ARO:3006362|ADC-193	0	0	0	0	0	0	0	0	0
gb|EU255295.1|+|0-825|ARO:3001448|OXA-126	0	0	0	0	0	0	0	0	0
gb|KY013611.1|+|15437-17474|ARO:3004185|mecD	0	0	0	0	0	0	0	0	0
gb|JQ394987.1|+|0-1233|ARO:3001328|Ecol_mdfA	0	0	1	0	0	0	8	1	0
gb|AJ487033.2|+|1685-2858|ARO:3002691|Sent_cmlA	3	7	6	8	63	19	39	0	0
gb|AL583926.1|+|40191-40740|ARO:3002527|AAC(2')-Ie	0	0	0	0	0	0	0	0	0
gb|AY453162.1|+|500-1271|ARO:3004189|Bla2	0	0	0	0	0	0	0	0	0
gb|AY701528.1|+|9695-10589|ARO:3004191|APH(2'')-If	0	0	0	0	0	0	0	0	0
gb|KX236309.1|-|3136-4762|ARO:3004194|MCR-1.2	0	0	0	0	0	0	0	0	0
gb|DQ004496.1|+|0-873|ARO:3004213|GOB-18	0	0	0	0	0	0	0	0	0
gb|AY027589.1|+|45-828|ARO:3004239|NPS-1	1	2	5	10	15	6	3	1	2
gb|AE003852.1|+|1674272-1675445|ARO:3004289|Vcho_varG	0	0	0	0	0	0	0	0	0
gb|EU159120.1|+|0-858|ARO:3004826|LAP-2	0	0	0	0	2	0	1	0	0
gb|CP000144.2|+|874560-875703|ARO:3004291|Rsph_ampC_BLA	0	0	0	0	0	0	0	0	0
gb|AP006618.1|+|4835199-4838688|ARO:3000501|rpoB2	2	11	3	0	1	4	6	14	8
gb|U00096.3|-|4377810-4378944|ARO:3004290|Ecol_ampC_BLA	0	0	0	0	0	0	0	0	0
gb|AY632076.1|+|0-1173|ARO:3004292|Lhon_ampC_BLA	0	0	0	0	0	0	0	0	0
gb|AF440406.1|+|959-2153|ARO:3004294|BUT-1	0	0	0	0	0	0	0	0	0
gb|AM283528.2|+|0-1152|ARO:3003857|ADC-13	0	0	0	0	0	0	0	0	0
gb|AM283527.1|+|0-1152|ARO:3003858|ADC-14	0	0	0	0	0	0	0	0	0
gb|AM283526.1|+|0-1152|ARO:3003859|ADC-15	0	0	0	0	0	0	0	0	0
gb|AM283524.1|+|0-1152|ARO:3003861|ADC-17	0	0	0	0	0	0	0	0	0
gb|AM283525.1|+|0-1152|ARO:3003860|ADC-16	0	0	0	0	0	0	0	0	0
gb|FJ744160.1|+|0-1152|ARO:3003872|ADC-41	0	0	0	0	0	0	0	0	0
gb|FJ744161.1|+|0-1152|ARO:3003873|ADC-42	0	0	0	0	0	0	0	0	0
gb|FJ744162.1|+|0-1152|ARO:3003874|ADC-43	0	0	0	0	0	0	0	0	0
gb|FJ744163.1|+|0-1152|ARO:3003876|ADC-44	0	0	0	0	0	0	0	0	0
gb|HQ662682.1|+|0-1152|ARO:3003878|ADC-56	0	0	0	0	0	0	0	0	0
gb|JQ753702.1|+|0-1152|ARO:3003879|ADC-61	0	0	0	0	0	0	0	0	0
gb|KP881234.1|+|0-1152|ARO:3003880|ADC-74	0	0	0	0	0	0	0	0	0
gb|KP881235.1|+|0-1152|ARO:3003881|ADC-75	0	0	0	0	0	0	0	0	0
gb|KP881236.1|+|0-1152|ARO:3003882|ADC-76	0	0	0	0	0	0	0	0	0
gb|KP881237.1|+|53-1205|ARO:3003883|ADC-77	0	0	0	0	0	0	0	0	0
gb|KP881238.1|+|0-1152|ARO:3003884|ADC-78	0	0	0	0	0	0	0	0	0
gb|KP881239.1|+|0-1152|ARO:3003885|ADC-79	0	0	0	0	0	0	0	0	0
gb|KP881241.1|+|0-1167|ARO:3003887|ADC-81	0	0	0	0	0	0	0	0	0
gb|NG_056060.1|+|1-1152|ARO:3006334|ADC-162	0	0	0	0	0	0	0	0	0
gb|JEXY01000001.1|+|379-1531|ARO:3003888|ADC-82	0	0	0	0	0	0	0	0	0
gb|KR131616.1|+|0-708|ARO:3004463|EBR-2	0	0	0	0	0	0	0	0	0
gb|NG_066531.1|+|0-1194|ARO:3005279|PDC-324	0	0	0	0	0	0	0	0	0
gb|KR057742.1|+|0-1116|ARO:3004336|PDC-73	0	0	0	0	0	0	0	0	0
gb|NG_051744.1|+|100-1294|ARO:3004337|PDC-74	0	0	0	0	0	0	0	0	0
gb|KR057744.1|+|0-1116|ARO:3004338|PDC-75	0	0	0	0	0	0	0	0	0
gb|KR057745.1|+|0-1116|ARO:3004339|PDC-76	0	0	0	0	0	0	0	0	0
gb|KR057746.1|+|0-1116|ARO:3004340|PDC-77	0	0	0	0	0	0	0	0	0
gb|KR057747.1|+|0-1116|ARO:3004341|PDC-78	0	0	0	0	0	0	0	0	0
gb|KR057748.1|+|0-1116|ARO:3004342|PDC-79	0	0	0	0	0	0	0	0	0
gb|KX354370.1|+|0-1194|ARO:3004343|PDC-80	0	0	0	0	0	0	0	0	0
gb|KR057750.1|+|0-1116|ARO:3004344|PDC-81	0	0	0	0	0	0	0	0	0
gb|KR057751.1|+|0-1116|ARO:3004345|PDC-82	0	0	0	0	0	0	0	0	0
gb|KR057752.1|+|0-1116|ARO:3004346|PDC-83	0	0	0	0	0	0	0	0	0
gb|KR057753.1|+|0-1116|ARO:3004347|PDC-84	0	0	0	0	0	0	0	0	0
gb|KR057754.1|+|0-1116|ARO:3004348|PDC-85	0	0	0	0	0	0	0	0	0
gb|LLSH01000109.1|+|88827-90021|ARO:3004349|PDC-86	0	0	0	0	0	0	0	0	0
gb|KR057756.1|+|0-1116|ARO:3004350|PDC-87	0	0	0	0	0	0	0	0	0
gb|KR057757.1|+|0-1110|ARO:3004351|PDC-88	0	0	0	0	0	0	0	0	0
gb|KR057758.1|+|0-1107|ARO:3004352|PDC-89	0	0	0	0	0	0	0	0	0
gb|KR057759.1|+|0-1107|ARO:3004353|PDC-90	0	0	0	0	0	0	0	0	0
gb|KR057760.1|+|0-1104|ARO:3004354|PDC-91	0	0	0	0	0	0	0	0	0
gb|KR057761.1|+|0-1110|ARO:3004355|PDC-92	0	0	0	0	0	0	0	0	0
gb|KR057762.1|+|0-1116|ARO:3004356|PDC-93	0	0	0	0	0	0	0	0	0
gb|KY753886.1|+|0-660|ARO:3004357|catV	0	0	0	0	0	0	0	0	0
gb|AJ007350.1|+|239-1094|ARO:3004359|ACI-1	0	0	0	0	0	0	0	1	0
gb|NG_056174.1|+|100-964|ARO:3004361|sul4	49	8	1	0	0	2	0	0	0
gb|NG_066693.1|+|1-1152|ARO:3006363|ADC-194	0	0	0	0	0	0	0	0	0
gb|KY863418.1|+|140925-141723|ARO:3003128|OXA-436	0	0	0	0	0	0	0	0	0
gb|KX828709.1|+|0-798|ARO:3004362|OXA-535	0	0	0	0	0	0	0	0	0
gb|AE003852.1|-|1687437-1688259|ARO:3004364|almG	0	0	0	0	0	0	0	0	0
gb|EU255296.1|+|0-825|ARO:3001449|OXA-127	0	0	0	0	0	0	0	0	0
gb|APOE01000008.1|-|972088-972910|ARO:3001724|OXA-268	0	0	0	0	0	0	0	0	0
gb|KX686116.1|+|0-1536|ARO:3004379|QepA4	0	0	0	0	0	0	0	0	0
gb|KU736879.1|+|22312-23515|ARO:3004441|tet(59)	0	0	0	0	0	0	0	0	0
gb|KU736867.1|+|19653-21573|ARO:3004442|tet(W/N/W)	1	2	3	0	0	1	9	4	18
gb|MG739510.1|+|0-858|ARO:3004444|RSA-1	3	3	2	17	82	1	0	0	0
gb|MG739504.1|+|0-852|ARO:3004445|RSA-2	0	0	0	0	0	0	0	0	0
gb|APQJ01000007.1|+|349333-350155|ARO:3001725|OXA-269	0	0	0	0	0	0	0	0	0
gb|AF311385.1|+|0-873|ARO:3004448|HERA-1	0	0	0	0	0	0	0	0	0
gb|EU046614.1|+|0-1149|ARO:3004450|TRU-1	0	0	0	0	0	0	0	0	0
gb|CP007547.1|-|3053571-3054321|ARO:3000579|Cmen_BlaB	0	0	0	0	0	0	0	0	0
gb|M58472.1|+|147-777|ARO:3004451|Afab_ACT_CHL	0	0	0	0	0	0	0	0	0
gb|M35190.1|+|308-932|ARO:3004454|Ccol_ACT_CHL	0	2	0	0	0	0	3	0	1
gb|AB080798.1|+|2658-3309|ARO:3004455|Ssui_ACT_CHL	0	0	0	0	0	0	0	0	0
gb|AF507977.1|+|17463-18111|ARO:3004456|Efac_ACT_CHL	0	0	0	0	0	0	0	0	0
gb|M64281.1|+|207-855|ARO:3004457|Sint_ACT_CHL	0	0	0	0	0	0	0	0	0
gb|X92945.2|-|8934-9582|ARO:3004458|Efae_ACT_CHL	0	0	0	0	0	0	0	0	0
gb|S48276.1|+|478-1129|ARO:3004460|Vang_ACT_CHL	4	0	0	0	0	0	0	1	0
gb|NC_002516.2|-|779462-780101|ARO:3002679|Paer_catB7	0	0	0	0	0	0	0	0	0
gb|NG_066530.1|+|0-1194|ARO:3005280|PDC-323	0	0	0	0	0	0	0	0	0
gb|AERH01000018.1|-|16203-17940|ARO:3004466|ICR-Mc	0	0	0	0	0	0	0	0	0
gb|MF095097.1|-|1855-3484|ARO:3004470|poxtA	0	0	0	0	0	0	0	0	0
gb|APSD01000035.1|+|194492-195335|ARO:3001758|OXA-303	0	0	0	0	0	0	0	0	0
gb|KJ584918.1|+|0-828|ARO:3001600|OXA-409	0	0	0	0	0	0	0	0	0
gb|KR061504.1|+|0-774|ARO:3003607|OXA-451	0	0	0	0	0	0	0	0	0
gb|KP903886.1|+|0-828|ARO:3003613|OXA-457	0	0	0	0	0	0	0	0	0
gb|KY363208.1|+|2236-3085|ARO:3004736|ARL-3	0	0	0	0	0	0	0	0	0
gb|GQ260093.1|+|0-885|ARO:3004753|BIC-1	0	0	0	0	0	0	0	0	0
gb|KP718480.1|+|0-927|ARO:3004764|CBP-1	0	0	0	0	0	0	0	0	0
gb|AY775547.1|+|0-879|ARO:3004807|GOB-15	0	0	0	0	0	0	0	0	0
gb|AJ536089.1|+|0-873|ARO:3004820|HERA-5	0	0	0	0	0	0	0	0	0
gb|UGSG01000001.1|-|1909222-1910080|ARO:3001456|OXA-151	0	0	0	0	0	0	0	0	0
gb|APQM01000006.1|+|256342-257164|ARO:3001726|OXA-270	0	0	0	0	0	0	0	0	0
gb|APSC01000007.1|-|142138-142960|ARO:3001759|OXA-304	0	0	0	0	0	0	0	0	0
gb|KJ584920.1|+|0-825|ARO:3001602|OXA-411	0	0	0	0	0	0	0	0	0
gb|KR061505.1|+|0-774|ARO:3003608|OXA-452	0	0	0	0	0	0	0	0	0
gb|KP903888.1|+|0-828|ARO:3003614|OXA-458	0	0	0	0	0	0	0	0	0
gb|KY363206.1|+|2236-3085|ARO:3004737|ARL-4	0	0	0	0	0	0	0	0	0
gb|X74512.1|+|126-1272|ARO:3004755|BIL-1	0	0	0	0	2	0	0	0	0
gb|AF339733.1|+|436-1315|ARO:3004766|CGA-1	0	0	0	0	0	0	0	0	0
gb|GU188443.1|+|0-873|ARO:3004808|GOB-16	0	0	0	0	0	0	0	0	0
gb|KP771980.1|+|3-861|ARO:3001457|OXA-152	0	0	0	0	0	0	0	0	0
gb|APQO01000006.1|-|134980-135802|ARO:3001727|OXA-271	0	0	0	0	0	0	0	0	0
gb|APPF01000021.1|+|348832-349654|ARO:3001760|OXA-305	0	0	0	0	0	0	0	0	0
gb|KJ584921.1|+|0-825|ARO:3001603|OXA-412	0	0	0	0	0	0	0	0	0
gb|KP903889.1|+|0-828|ARO:3003615|OXA-459	0	0	0	0	0	0	0	0	0
gb|KY363214.1|+|2237-3086|ARO:3004738|ARL-5	0	0	0	0	0	0	0	0	0
gb|KP689347.1|-|8602-9544|ARO:3004757|BKC-1	0	0	0	0	2	0	0	2	0
gb|AF189296.1|+|0-756|ARO:3004809|GOB-2	0	0	0	0	0	0	0	0	0
gb|AF398334.1|+|0-873|ARO:3004817|HERA-2	0	0	0	0	0	0	0	0	0
gb|AJ536088.1|+|0-873|ARO:3004819|HERA-4	0	0	0	0	0	0	0	0	0
gb|EF026092.1|+|0-858|ARO:3004825|LAP-1	0	0	0	0	5	0	3	0	0
gb|CEWL01000009.1|-|23801-24671|ARO:3001458|OXA-153	0	0	0	1	0	0	0	0	0
gb|APQP01000003.1|+|306251-307073|ARO:3001728|OXA-272	0	0	0	0	0	0	0	0	0
gb|APSB01000022.1|-|299955-300792|ARO:3001761|OXA-306	0	0	0	0	0	0	0	0	0
gb|KJ584922.1|+|0-825|ARO:3001604|OXA-413	0	0	0	0	0	0	0	0	0
gb|CP023866.1|+|651045-651807|ARO:3003616|OXA-460	0	0	0	0	0	0	0	0	0
gb|KY464892.1|+|2236-3085|ARO:3004739|ARL-6	0	0	0	0	0	0	0	0	0
gb|CP000813.4|-|2349398-2350187|ARO:3004759|BPU-1	0	0	0	0	0	0	0	0	0
gb|AB639753.1|+|0-879|ARO:3004768|CIA-1	0	0	0	0	0	0	0	0	0
gb|AF189291.1|+|0-756|ARO:3004810|GOB-3	0	0	0	0	0	0	0	0	0
gb|AF398335.1|+|0-873|ARO:3004818|HERA-3	0	0	0	0	0	0	0	0	0
gb|LT906435.1|-|4449571-4450450|ARO:3001459|OXA-154	0	0	0	0	0	0	0	0	0
gb|APQN01000012.1|+|1170132-1170954|ARO:3001729|OXA-273	0	0	0	0	0	0	0	0	0
gb|KJ584914.1|+|0-825|ARO:3001605|OXA-414	0	0	0	0	0	0	0	0	0
gb|KR061509.1|+|0-762|ARO:3003617|OXA-461	0	0	0	0	0	0	0	0	0
gb|AF279904.1|+|159-1092|ARO:3004740|AST-1	0	0	0	0	0	0	0	0	0
gb|AB674566.1|+|0-879|ARO:3004769|CIA-2	0	0	0	0	0	0	0	0	0
gb|AF189293.1|+|0-756|ARO:3004811|GOB-4	0	0	0	0	0	0	0	0	0
gb|AJ536090.1|+|0-873|ARO:3004821|HERA-6	0	0	0	0	0	0	0	0	0
gb|KP771983.1|+|169-1048|ARO:3001460|OXA-155	0	0	0	0	0	0	0	0	0
gb|APPJ01000001.1|+|17227-18073|ARO:3001731|OXA-275	0	0	0	0	0	0	0	0	0
gb|APPN01000080.1|-|348498-349338|ARO:3001763|OXA-308	0	0	0	0	0	0	0	0	0
gb|KP264119.1|+|0-798|ARO:3001607|OXA-416	0	0	0	0	0	0	0	0	0
gb|KU721146.1|+|0-762|ARO:3003620|OXA-464	3	0	9	0	0	1	5	11	1
gb|AB674567.1|+|0-879|ARO:3004770|CIA-3	0	0	0	0	0	0	0	0	0
gb|AF189290.1|+|0-756|ARO:3004812|GOB-5	0	0	0	0	0	0	0	0	0
gb|AJ536092.1|+|0-873|ARO:3004822|HERA-8	0	0	0	0	0	0	0	0	0
